A03096-004,附,2,粃,
A03097,正,,級,
A03098,正,,紜,
A03099,正,,納,
A03100,正,,紙,
A03100-001,,,帋,
A03101,正,,紛,
A03102,正,,絆,
A03102-001,,1,靽,
A03103,正,,絃,
A03104,正,,統,
A03104-001,,,綂,
A03105,正,,紮,
A03105-001-1,,,紥,
A03106,正,,紹,
A03106-003,,,綤,
A03106-015,,2,佋,
A03107,正,,紼,
A03107-002,,1,綍,
A03108,正,2,絀,
A03108-001,,1,黜,
A03109,正,,細,
A03110,正,,紳,
A03111,正,,組,
A03112,正,2,累,
A03112-008,,2,叅,
A03112-009,,1,絫,
A03112-011,,1,厽,
A03113,正,,終,
A03113-014,,1,夂,
A03114,正,,絞,
A03115,正,,結,
A03115-003,,1,紒,
A03116,正,,絨,
A03117,正,,絕,
A03117-004,,,絶,
A03117-008,,,撧,
A03117-015,,1,絁,
A03118,正,,紫,
A03119,正,,絮,
A03120,正,,絲,
A03120-007,,1,糸,
A03121,正,,絡,
A03122,正,,給,
A03123,正,,絢,
A03124,正,,經,
A03124-001,,,坕,
A03124-004,,,経,
A03125,正,,絹,
A03126,正,,綑,
A03126-001,,1,裍,
A03127,正,,綁,
A03128,正,,綏,
A03129,正,,綻,
A03129-002-1,,1,袒,
A03130,正,,綰,
A03131,正,,綜,
A03132,正,,綽,
A03132-001-1,,,繛,
A03133,正,,綾,
A03134,正,,綠,
A03134-002,,,緑,
A03135,正,,緊,
A03136,正,,綴,
A03137,正,2,網,
A03137-003,,1,网,
A03137-006,,1,罔,
A03138,正,,綱,
A03139,正,,綺,
A03140,正,,綢,
A03141,正,,綿,
A03141-001,,,緜,
A03142,正,,綵,
A03143,正,,綸,
A03144,正,,維,
A03145,正,,緒,
A03145-002,,,緖,
A03146,正,,緇,
A03146-007,,1,繢,
A03147,正,,締,
A03148,正,2,練,
A03149,正,,緯,
A03150,正,,緻,
A03151,正,,緘,
A03152,正,,緬,
A03153,正,,緝,
A03154,正,,編,
A03155,正,,緣,
A03155-001,,,縁,
A03156,正,,線,
A03156-001,,,綫,
A03156-003,,,絤,
A03157,正,2,緞,
A03157-001,,2,縀,
A03158,正,,緩,
A03159,正,,綞,
A03160,正,,縊,
A03161,正,,縑,
A03162,正,,縈,
A03163,正,,縛,
A03164,正,,縣,
A03165,正,,縮,
A03166,正,,績,
A03167,正,,繆,
A03168,正,,縷,
A03169,正,,縲,
A03169-001,,,纝,
A03169-003,,2,絫,
A03170,正,,繃,
A03170-003,,,綳,
A03171,正,,縫,
A03171-001,,,綘,
A03172,正,,總,
A03172-001,,1,総,
A03172-005,,,惣,
A03172-006,,2,緫,
A03172-012,,,縂,
A03172-014,,2,揔,
A03172-025,,1,揌,
A03172-042,,2,捴,
A03172-056-4,,1,摠,
A03173,正,,縱,
A03173-005,,,縦,
A03174,正,,繅,
A03174-003,,1,縿,
A03174-005,,1,繰,
A03175,正,,繁,
A03176,正,,織,
A03176-001,,,綕,
A03177,正,,繕,
A03178,正,,繞,
A03178-005,,1,遶,
A03179,正,,繚,
A03180,正,,繡,
A03180-001,,,綉,
A03180-002,,,繍,
A03181,正,,繫,
A03181-001,,,縘,
A03181-014,,1,系,
A03182,正,,繭,
A03182-001,,,絸,
A03182-005,,,蠒,
A03183,正,,繹,
A03184,正,,繩,
A03184-005,,,縄,
A03185,正,,繪,
A03185-001,,,絵,
A03186,正,,辮,
A03187,正,,繽,
A03188,正,,繼,
A03188-004,,,継,
A03189,正,,纂,
A03190,正,,纏,
A03190-001,,,緾,
A03190-002,,,纒,
A03191,正,,續,
A03191-001,,1,賡,
A03192,正,,纓,
A03193,正,,纖,
A03193-001,,,纎,
A03194,正,,纜,
A03195,正,2,缶,
A03195-002,,,缻,
A03196,正,,缸,
A03196-003,,,罁,
A03196-015,,1,堈,
A03197,正,,缺,
A03198,正,,缽,
A03198-001,,,盋,
A03198-002,,,鉢,
A03199,正,,罄,
A03200,正,,罈,
A03200-001,,,墰,
A03200-002,,,罎,
A03200-003,,,壜,
A03200-005,,,墵,
A03200-010-1,,1,埮,
A03201,正,,罐,
A03201-001,,1,鑵,
A03201-005,,1,罆,
A03201-008,,1,缶,
A03202,正,,罕,
A03203,正,2,罔,
A03203-008,,1,冈,
A03204,正,,罟,
A03205,正,,置,
A03206,正,,罩,
A03206-001,,1,籱,
A03206-008,,1,箌,
A03207,正,,罪,
A03207-003,,1,辠,
A03208,正,,署,
A03209,正,,罰,
A03209-004,,,罸,
A03210,正,,罵,
A03210-002,,,駡,
A03210-003,,1,嗎,
A03210-012,,1,傌,
A03211,正,,罷,
A03211-003,,,罢,
A03212,正,,罹,
A03213,正,,羅,
A03214,正,,羈,
A03214-003,,1,羇,
A03214-009,,,覉,
A03214-010,,,覊,
A03215,正,,羊,
A03215-006,,2,芉,
A03216,正,,羌,
A03216-004,,,猐,
A03216-006,,1,羗,
A03217,正,,羋,
A03217-001,,,哶,
A03217-004,,1,咩,
A03217-010-1,,3,芉,
A03217-015,,1,咪,
A03217-016,,1,嘪,
A03217-017,,1,吀,
A03218,正,,美,
A03218-001,,1,羙,
A03218-002,,,嬍,
A03219,正,,羔,
A03219-006,,2,羙,
A03220,正,,羞,
A03221,正,,羚,
A03221-005-1,,,麢,
A03222,正,,善,
A03222-004,,,譱,
A03223,正,,義,
A03223-001,,1,义,
A03223-002,,1,羛,
A03223-006,,2,乂,
A03224,正,,羨,
A03224-002-1,,1,羡,
A03225,正,,群,
A03225-002,,,羣,
A03226,正,,羯,
A03227,正,,羲,
A03228,正,,羶,
A03228-004,,,羴,
A03228-005,,1,膻,
A03229,正,,羹,
A03229-006,,,羮,
A03230,正,,羸,
A03231,正,,羽,
A03232,正,,羿,
A03233,正,,翅,
A03233-001,,,翄,
A03233-004,,1,翨,
A03233-005,,,翤,
A03234,正,2,翁,
A03235,正,,翌,
A03236,正,,翎,
A03237,正,,習,
A03238,正,,翔,
A03238-001,,1,鴹,
A03239,正,,翕,
A03239-002,,,翖,
A03240,正,,翠,
A03240-001,,,翆,
A03241,正,,翡,
A03242,正,,翟,
A03243,正,,翩,
A03243-003-1,,2,鶣,
A03244,正,,翰,
A03245,正,,翱,
A03245-001,,,翺,
A03245-002,,,翶,
A03246,正,,翳,
A03247,正,,翼,
A03248,正,,翹,
A03249,正,,翻,
A03249-002,,,飜,
A03249-006,,2,拚,
A03250,正,,耀,
A03250-008,附,3,朤,
A03251,正,,老,
A03252,正,,考,
A03252-007,,1,攷,
A03252-008,,1,丂,
A03253,正,,者,
A03254,正,,耆,
A03255,正,,而,
A03256,正,,耐,
A03256-003,,1,耏,
A03257,正,,耍,
A03258,正,,耒,
A03259,正,,耘,
A03259-001,,,秐,
A03260,正,,耕,
A03260-001,,,畊,
A03261,正,,耙,
A03262,正,,耗,
A03263,正,,耜,
A03264,正,,耳,
A03265,正,3,耶,
A03266,正,,耽,
A03266-003,,,躭,
A03267,正,,耿,
A03267-007,,2,炛,
A03268,正,,聊,
A03269,正,,聆,
A03270,正,,聖,
A03270-003,,1,垩,
A03270-014,,1,圣,
A03270-016,,,琞,
A03271,正,,聘,
A03272,正,,聞,
A03273,正,,聚,
A03273-008-1,,1,鄹,
A03274,正,,聱,
A03275,正,,聲,
A03275-001,,1,声,
A03275-024,,2,殸,
A03276,正,,聰,
A03276-002,,,聦,
A03276-003,,,聡,
A03276-005,,,聪,
A03277,正,,聯,
A03277-001,,,聮,
A03277-003,,,聫,
A03277-033,,,聨,
A03278,正,,聳,
A03278-002,,,耸,
A03279,正,,職,
A03279-001,,,聀,
A03279-002,,,軄,
A03280,正,,聶,
A03281,正,,聾,
A03282,正,,聽,
A03282-003,,,聴,
A03282-007,,,聼,
A03282-011,,1,听,
A03283,正,,聿,
A03284,正,2,肆,
A03284-010,,1,銉,
A03285,正,,肄,
A03286,正,,肅,
A03286-002,,,粛,
A03287,正,,肇,
A03287-002,,,肁,
A03287-003,,,肈,
A03288,正,,肉,
A03288-001,,,宍,
A03289,正,,肋,
A03290,正,,肌,
A03291,正,,肖,
A03292,正,,肓,
A03293,正,,肝,
A03294,正,,肘,
A03295,正,,肛,
A03296,正,,肚,
A03297,正,,育,
A03297-002,,1,毓,
A03297-006,,1,袬,
A03298,正,,肺,
A03299,正,,肥,
A03300,正,,肢,
A03300-004,,1,胑,
A03301,正,,肱,
A03301-002,,1,厷,
A03302,正,,股,
A03303,正,,肫,
A03304,正,,肩,
A03305,正,,肴,
A03305-005,,1,餚,
A03306,正,,肪,
A03307,正,,肯,
A03307-002,,,肎,
A03308,正,2,胖,
A03308-008,,2,眫,
A03309,正,,胥,
A03310,正,,胚,
A03310-001,,1,妚,
A03310-002,,,肧,
A03310-005,,1,衃,
A03311,正,3,胃,
A03312,正,2,胄,
A03312-003,,3,冐,
A03312-015,,1,伷,
A03313,正,,背,
A03314,正,2,胡,
A03315,正,,胛,
A03316,正,,胎,
A03316-001,,,囼,
A03316-001-1,,1,孡,
A03317,正,,胞,
A03318,正,,胤,
A03319,正,,胱,
A03320,正,,脂,
A03321,正,,胰,
A03322,正,,脅,
A03322-001,,,脇,
A03323,正,,胭,
A03323-002,,1,臙,
A03324,正,,胴,
A03325,正,,脆,
A03325-007,,,脃,
A03325-008,,1,膬,
A03326,正,,胸,
A03326-007,,1,匈,
A03326-010,,,胷,
A03327,正,,胳,
A03328,正,,脈,
A03328-001,,,脉,
A03328-002,,,衇,
A03329,正,,能,
A03330,正,,脊,
A03331,正,,脯,
A03332,正,,脖,
A03333,正,,脣,
A03333-004,,1,唇,
A03334,正,,脫,
A03334-003,,,脱,
A03334-008,,2,挩,
A03335,正,2,脩,
A03336,正,,腕,
A03336-006,,1,捥,
A03337,正,,腔,
A03337-001,,1,羫,
A03338,正,,腋,
A03339,正,,腑,
A03340,正,,腎,
A03341,正,,脹,
A03341-001,,,痮,
A03341-002,,,瘬,
A03342,正,,腆,
A03343,正,,脾,
A03344,正,,腐,
A03344-003,,,焤,
A03345,正,2,腱,
A03346,正,,腰,
A03347,正,,腸,
A03347-006,,,膓,
A03348,正,,腥,
A03349,正,,腮,
A03349-001,,,顋,
A03350,正,,腳,
A03350-001,,,脚,
A03350-002,,,踋,
A03351,正,,腫,
A03352,正,,腹,
A03353,正,,腺,
A03354,正,,腦,
A03354-001,,,匘,
A03355,正,,膀,
A03355-001,,,髈,
A03356,正,,膏,
A03357,正,,膈,
A03358,正,,膊,
A03359,正,,腿,
A03359-001,,,蹆,
A03359-002,,,骽,
A03360,正,,膛,
A03361,正,,膜,
A03362,正,,膝,
A03362-001,,,厀,
A03363,正,,膠,
A03364,正,,膚,
A03364-004,,,肤,
A03365,正,,膳,
A03365-006,,,饍,
A03366,正,,膩,
A03366-007,,1,胒,
A03367,正,,膨,
A03368,正,,臆,
A03369,正,,臃,
A03370,正,,膺,
A03371,正,,臂,
A03372,正,,臀,
A03372-001,,,臋,
A03373,正,,膿,
A03373-001,,1,癑,
A03374,正,,膽,
A03374-001,,1,胆,
A03375,正,,臉,
A03376,正,,膾,
A03376-004,,1,鱠,
A03377,正,,臍,
A03378,正,2,臏,
A03379,正,,臘,
A03379-003,,1,臈,
A03379-011,,1,腊,
A03380,正,,臚,
A03381,正,,臟,
A03382,正,,臣,
A03383,正,,臥,
A03383-002,,,卧,
A03384,正,,臧,
A03384-024,,1,匨,
A03385,正,,臨,
A03385-004,,1,瀶,
A03386,正,,自,
A03387,正,,臭,
A03387-001,,,臰,
A03387-004,,1,殠,
A03388,正,2,臬,
A03389,正,,至,
A03390,正,,致,
A03391,正,,臺,
A03391-001,,,坮,
A03391-012,,1,台,
A03392,正,,臻,
A03393,正,,臼,
A03393-001,,2,旧,
A03394,正,,臾,
A03395,正,,舀,
A03395-015,,1,抭,
A03395-016,,2,抌,
A03396,正,,舂,
A03396-001,,,摏,
A03397,正,,舅,
A03397-012,,3,旧,
A03398,正,,與,
A03398-019,,1,与,
A03399,正,,興,
A03400,正,,舉,
A03400-003,,,擧,
A03400-005,,,挙,
A03401,正,,舊,
A03401-001,,1,旧,
A03402,正,2,舌,
A03403,正,2,舍,
A03403-003,,,舎,
A03404,正,,舐,
A03404-003,,,舓,
A03404-014,,1,狧,
A03404-018,,1,咶,
A03405,正,,舒,
A03405-004,,2,忬,
A03406,正,,舔,
A03407,正,,舛,
A03407-002,,1,踳,
A03407-012,,1,僢,
A03408,正,,舜,
A03409,正,,舞,
A03409-001,,,儛,
A03410,正,,舟,
A03410-003,,1,丹,
A03411,正,,舢,
A03412,正,,航,
A03412-001,,1,斻,
A03413,正,,舫,
A03414,正,,舨,
A03415,正,,般,
A03416,正,,舵,
A03416-003,,1,柁,
A03417,正,,舷,
A03418,正,,舶,
A03418-001,,,艊,
A03419,正,,船,
A03419-002,,,舩,
A03419-005,,1,舡,
A03420,正,,艇,
A03421,正,2,艘,
A03422,正,,艙,
A03423,正,,艦,
A03424,正,3,艮,
A03425,正,,良,
A03426,正,,艱,
A03426-002,,,囏,
A03427,正,,色,
A03428,正,2,艾,
A03428-002,,1,芆,
A03429,正,,芒,
A03429-006,,1,笀,
A03430,正,,芋,
A03430-001,,,芌,
A03431,正,,芍,
A03431-003,,2,芕,
A03431-004,,1,薂,
A03432,正,,芳,
A03433,正,,芝,
A03434,正,,芙,
A03435,正,,芭,
A03436,正,,芽,
A03437,正,,芟,
A03438,正,,芹,
A03438-002-1,,,菦,
A03438-003,,1,斳,
A03439,正,2,花,
A03439-002-1,,1,芲,
A03440,正,,芬,
A03440-011,,2,馚,
A03441,正,,芥,
A03442,正,,芻,
A03442-002,,,蒭,
A03443,正,,苧,
A03443-001,,1,芧,
A03444,正,2,范,
A03445,正,,茅,
A03445-003,,2,芧,
A03445-005,,1,茆,
A03446,正,,苣,
A03447,正,,苛,
A03448,正,,苦,
A03448-020,,1,瘔,
A03449,正,,茄,
A03449-002,,1,伽,
A03450,正,,若,
A03450-001,,,叒,
A03451,正,,茂,
A03452,正,,茉,
A03453,正,,苒,
A03454,正,,苗,
A03454-008-1,,1,苖,
A03455,正,,英,
A03456,正,,茁,
A03457,正,,苜,
A03458,正,,苔,
A03458-001,,1,菭,
A03459,正,,苑,
A03460,正,,苞,
A03461,正,,苓,
A03462,正,,苟,
A03462-001-1,,1,芶,
A03462-004,,1,茍,
A03463,正,,茫,
A03464,正,,荒,
A03465,正,,荔,
A03465-001,,,茘,
A03466,正,,荊,
A03466-002,,,荆,
A03467,正,,茸,
A03468,正,,荐,
A03468-001,,1,薦,
A03468-005,,1,侟,
A03469,正,2,草,
A03469-005,,1,艸,
A03469-007,,1,屮,
A03469-008,,1,皁,
A03469-009,,2,皂,
A03470,正,,茵,
A03470-003,,1,鞇,
A03470-009,,1,筃,
A03471,正,,茴,
A03472,正,,荏,
A03473,正,2,茲,
A03473-001,,,茊,
A03473-002,,1,兹,
A03473-005-1,,1,玆,
A03474,正,,茹,
A03475,正,,茶,
A03476,正,,茗,
A03477,正,,荀,
A03478,正,,茱,
A03479,正,,莎,
A03480,正,,莞,
A03480-004,,,萖,
A03480-009,,1,唍,
A03481,正,,莘,
A03482,正,,荸,
A03483,正,,莢,
A03484,正,,莖,
A03484-010,,,茎,
A03485,正,,莽,
A03485-002,,,莾,
A03486,正,2,莫,
A03487,正,,莒,
A03488,正,,莊,
A03488-004,,,荘,
A03488-006,,,庒,
A03488-025,,1,庄,
A03489,正,,莓,
A03490,正,,莉,
A03490-003,,1,菞,
A03491,正,,莠,
A03492,正,,荷,
A03492-002-1,,1,菏,
A03492-004,,1,抲,
A03493,正,,荻,
A03493-001,,,蔐,
A03493-002,,1,萩,
A03493-003,,1,藡,
A03494,正,,荼,
A03495,正,,菩,
A03496,正,,萃,
A03497,正,,菸,
A03498,正,,萍,
A03498-003,,1,蓱,
A03498-007,,1,苹,
A03499,正,,菠,
A03500,正,2,菅,
A03501,正,,萋,
A03502,正,,菁,
A03503,正,2,華,
A03503-006,,,蕐,
A03503-018,,1,花,
A03504,正,2,菱,
A03505,正,2,菴,
A03505-001,,,葊,
A03506,正,,著,
A03506-003,,,着,
A03507,正,,萊,
A03508,正,,菰,
A03508-003,,1,苽,
A03509,正,,萌,
A03510,正,,菌,
A03510-007,,1,箘,
A03511,正,,菽,
A03511-001,,,尗,
A03512,正,,菲,
A03513,正,,菊,
A03514,正,2,萸,
A03514-001,,1,茰,
A03515,正,,萎,
A03516,正,,萄,
A03517,正,,菜,
A03518,正,,蒂,
A03518-001,,1,蔕,
A03519,正,,葷,
A03519-001,,1,蔒,
A03520,正,,落,
A03521,正,,萱,
A03521-001,,,藼,
A03521-003,,,蕿,
A03521-004,,,蘐,
A03522,正,,葵,
A03523,正,,葦,
A03524,正,,葫,
A03525,正,,葉,
A03525-008,,2,叶,
A03526,正,,葬,
A03526-001,,,塟,
A03527,正,,葛,
A03528,正,,萼,
A03528-001,,,蕚,
A03529,正,,萵,
A03530,正,,葡,
A03531,正,,董,
A03531-002,,1,蕫,
A03531-012,,1,菫,
A03532,正,,葩,
A03532-004,,1,皅,
A03532-005,,1,苩,
A03533,正,,蓉,
A03534,正,,蒿,
A03535,正,,蓆,
A03536,正,,蓄,
A03536-001,,,稸,
A03537,正,3,蒙,
A03537-001,,1,冡,
A03538,正,,蒞,
A03538-001,,1,涖,
A03538-003,,,莅,
A03539,正,,蒲,
A03540,正,,蒜,
A03541,正,,蓋,
A03541-001,,,乢,
A03541-003,,,盖,
A03541-004,,,葢,
A03542,正,,蒸,
A03543,正,,蓀,
A03544,正,,蓓,
A03545,正,,蒐,
A03546,正,,蒼,
A03546-008-1,,2,芲,
A03547,正,,蔗,
A03548,正,,蔽,
A03549,正,,蔚,
A03550,正,,蓮,
A03551,正,,蔬,
A03552,正,,蔭,
A03553,正,,蔓,
A03554,正,,蔑,
A03554-001,,1,眜,
A03554-041,,1,薎,
A03555,正,,蔣,
A03556,正,,蔡,
A03557,正,,蔔,
A03558,正,,蓬,
A03558-007,,1,莑,
A03559,正,,蔥,
A03559-001,,,葱,
A03559-009,,2,菍,
A03560,正,,蓿,
A03561,正,,蕊,
A03561-001,,,蘂,
A03561-002,,,蕋,
A03561-003,,,蘃,
A03561-006,,1,繠,
A03561-010,,1,惢,
A03562,正,,蕙,
A03563,正,,蕈,
A03564,正,,蕨,
A03565,正,,蕩,
A03565-001,,,蘯,
A03565-011,,1,簜,
A03566,正,,蕃,
A03567,正,,蕉,
A03568,正,,蕭,
A03569,正,,蕪,
A03570,正,,薪,
A03571,正,2,薄,
A03572,正,,蕾,
A03573,正,,薜,
A03574,正,,薑,
A03574-001,,,葁,
A03575,正,,薔,
A03576,正,2,薯,
A03577,正,,薛,
A03577-003,,1,辥,
A03578,正,,薇,
A03579,正,,藏,
A03579-003,,,蔵,
A03579-005,,2,匨,
A03580,正,,薩,
A03580-011,,1,蕯,
A03581,正,,藍,
A03582,正,,藐,
A03583,正,,藉,
A03584,正,,薰,
A03584-001,,,蘍,
A03584-002,,,薫,
A03585,正,,藩,
A03586,正,2,藝,
A03586-002,,1,秇,
A03586-004,,,萟,
A03586-005,,1,蓺,
A03586-006,,2,埶,
A03587,正,,藪,
A03587-008,,1,蓃,
A03588,正,,藕,
A03588-003,,1,蕅,
A03588-005,,2,澫,
A03589,正,,藤,
A03590,正,,藥,
A03590-001,,,薬,
A03590-006,,1,葯,
A03591,正,,藻,
A03591-001,,,薻,
A03592,正,,藹,
A03593,正,,蘑,
A03594,正,,藺,
A03595,正,,蘆,
A03595-002,,1,芦,
A03596,正,,蘋,
A03596-001,,,薲,
A03596-006,,1,薠,
A03597,正,,蘇,
A03597-001,,,蘓,
A03598,正,,蘊,
A03598-001,,,藴,
A03598-001-1,,1,薀,
A03599,正,2,蘗,
A03600,正,,蘭,
A03601,正,,蘚,
A03602,正,,蘸,
A03603,正,,蘿,
A03604,正,,虎,
A03604-005,,,虝,
A03604-011-1,,1,俿,
A03605,正,,虐,
A03606,正,,虔,
A03607,正,,處,
A03607-007,,,处,
A03608,正,,彪,
A03609,正,,虛,
A03609-001,,,虚,
A03609-002,,,虗,
A03610,正,,虜,
A03611,正,,虞,
A03612,正,,號,
A03612-001,,,号,
A03612-062-1,,1,虠,
A03612-062-2,,1,呺,
A03613,正,,虧,
A03613-011,,2,亏,
A03614,正,2,虫,
A03615,正,2,虱,
A03616,正,,虹,
A03616-006,,1,蝎,
A03617,正,,蚊,
A03617-001,,,蚉,
A03617-004,,,螡,
A03617-006,,,蟁,
A03617-010,,1,鴖,
A03618,正,,蚪,
A03619,正,2,蚓,
A03620,正,,蚤,
A03621,正,,蚩,
A03622,正,,蚌,
A03622-002,,,蜯,
A03622-010,附,2,蚄,
A03623,正,2,蚣,
A03624,正,,蛇,
A03624-003,,,虵,
A03624-008,,2,它,
A03625,正,,蛀,
A03626,正,,蚶,
A03627,正,,蛄,
A03628,正,,蚵,
A03629,正,,蛆,
A03630,正,,蛋,
A03631,正,,蚱,
A03631-003,,1,虴,
A03632,正,,蚯,
A03633,正,,蛟,
A03634,正,,蛙,
A03634-004,,,鼃,
A03635,正,,蛭,
A03636,正,,蛔,
A03636-001,,1,蛕,
A03636-002,,1,蚘,
A03636-003,,,蜖,
A03636-008,,1,痐,
A03637,正,,蛛,
A03638,正,,蛤,
A03639,正,,蛹,
A03640,正,,蜓,
A03641,正,,蜈,
A03642,正,,蜇,
A03643,正,,蜀,
A03644,正,,蛾,
A03645,正,,蛻,
A03645-002,,,蜕,
A03645-004,,1,螁,
A03646,正,,蜂,
A03646-002,,,蠭,
A03647,正,,蜃,
A03647-002,,1,蜄,
A03648,正,,蜿,
A03649,正,,蜜,
A03650,正,,蜻,
A03651,正,,蜢,
A03652,正,,蜥,
A03652-003,,1,蜤,
A03653,正,,蜴,
A03653-002-1,,1,蝪,
A03654,正,,蜘,
A03655,正,,蝕,
A03656,正,,螂,
A03656-002,,1,蜋,
A03657,正,,蝴,
A03658,正,,蝶,
A03658-009,,1,蜨,
A03659,正,,蝠,
A03660,正,,蝦,
A03660-002,,,鰕,
A03661,正,,蝸,
A03662,正,,蝨,
A03662-005,,1,虱,
A03663,正,,蝙,
A03664,正,,蝗,
A03665,正,,蝌,
A03666,正,,螃,
A03667,正,,螟,
A03668,正,,螞,
A03669,正,,螢,
A03670,正,,融,
A03670-001,,,螎,
A03671,正,,蟀,
A03671-004-1,,1,蜶,
A03672,正,,蟑,
A03673,正,,螳,
A03674,正,,蟒,
A03674-001,,,蠎,
A03675,正,2,蟆,
A03675-002,,,蟇,
A03676,正,,螫,
A03677,正,,螻,
A03677-001,,,蝼,
A03678,正,,螺,
A03679,正,,蟈,
A03679-001,,1,蜮,
A03680,正,,蟋,
A03680-003,,1,螅,
A03681,正,,蟯,
A03682,正,,蟬,
A03682-008,,1,蟺,
A03683,正,,蟲,
A03683-001,,1,虫,
A03684,正,2,蟻,
A03684-001,,1,螘,
A03685,正,,蠅,
A03685-005,,,蝇,
A03686,正,,蠍,
A03686-003,,2,蝎,
A03687,正,,蟹,
A03687-001,,,蠏,
A03688,正,,蠔,
A03688-002,附,3,蚝,
A03689,正,2,蠕,
A03689-001,,1,蝡,
A03690,正,,蠣,
A03690-001,,,蠇,
A03691,正,,蠢,
A03691-032,,1,惷,
A03692,正,,蠡,
A03692-001,,,蟸,
A03693,正,,蠟,
A03693-013,,1,蜡,
A03694,正,,蠱,
A03694-001,,1,蛊,
A03695,正,,蠶,
A03695-001,,,蝅,
A03695-011,,,蠺,
A03695-016,,1,蚕,
A03696,正,,蠹,
A03696-001,,,螙,
A03696-003,,,蠧,
A03697,正,,蠻,
A03697-001,,,蛮,
A03698,正,,血,
A03698-006,,1,洫,
A03699,正,,行,
A03700,正,,衍,
A03701,正,,術,
A03701-006,,2,术,
A03702,正,,街,
A03703,正,,衙,
A03704,正,,衛,
A03704-001,,,衞,
A03705,正,,衝,
A03705-004,,1,冲,
A03706,正,,衡,
A03707,正,,衢,
A03708,正,,衣,
A03709,正,,初,
A03710,正,2,表,
A03711,正,,衫,
A03711-002,,1,襳,
A03712,正,2,衰,
A03712-026-1,,1,蓑,
A03713,正,,衷,
A03714,正,,袁,
A03715,正,,袂,
A03716,正,,袞,
A03716-001,,,衮,
A03717,正,,袈,
A03718,正,,被,
A03719,正,2,袒,
A03719-001,,1,襢,
A03720,正,,袖,
A03720-002,,1,褏,
A03720-004,,1,褎,
A03721,正,,袍,
A03721-005,,1,袌,
A03722,正,,袋,
A03722-001,,,帒,
A03723,正,,裁,
A03724,正,,裂,
A03725,正,,袱,
A03726,正,,裟,
A03727,正,,裔,
A03728,正,,裙,
A03728-002,,,帬,
A03728-004-1,,,裠,
A03729,正,,補,
A03730,正,,裘,
A03731,正,,裝,
A03732,正,,裡,
A03732-001,,,裏,
A03732-004,,1,里,
A03733,正,2,裊,
A03734,正,,裕,
A03735,正,,裳,
A03736,正,,褂,
A03736-001,,1,袿,
A03737,正,,裴,
A03737-001,,,裵,
A03738,正,,裹,
A03739,正,,裸,
A03739-001,,,倮,
A03739-003,,,躶,
A03740,正,,製,
A03740-003,,1,制,
A03741,正,,裨,
A03742,正,,褚,
A03742-001,,,禇,
A03743,正,,褐,
A03744,正,,複,
A03745,正,,褒,
A03745-002,,,裦,
A03745-004,,,襃,
A03745-005,,1,裒,
A03745-007,,,闁,
A03746,正,,褓,
A03746-001,,,緥,
A03747,正,,褪,
A03748,正,,褲,
A03748-001,,,絝,
A03748-002,,,袴,
A03748-007,,1,衭,
A03749,正,,褥,
A03750,正,,褫,
A03750-002,,,裭,
A03751,正,,褻,
A03751-004,,1,暬,
A03751-011,,1,褺,
A03751-011-1,,1,絬,
A03752,正,2,褶,
A03753,正,,襄,
A03754,正,,褸,
A03755,正,,襠,
A03756,正,3,襟,
A03756-002,,1,衿,
A03757,正,,襖,
A03757-001,,,袄,
A03758,正,,襤,
A03758-003,,,繿,
A03759,正,,襪,
A03759-003,,,韈,
A03759-004,,,韤,
A03759-011,,1,袜,
A03759-027,,1,帓,
A03760,正,,襲,
A03760-028,,1,褶,
A03761,正,,襯,
A03762,正,,西,
A03762-001,,1,卤,
A03763,正,,要,
A03764,正,,覃,
A03765,正,,覆,
A03766,正,,見,
A03767,正,,覓,
A03767-001,,,覔,
A03767-009,,1,覛,
A03768,正,,規,
A03769,正,,視,
A03769-002,,,眡,
A03769-003,,1,眂,
A03769-004,,1,眎,
A03770,正,,親,
A03770-001,,,媇,
A03770-002,,1,亲,
A03771,正,,覦,
A03772,正,,覬,
A03773,正,,覲,
A03774,正,,覺,
A03774-001,,,斍,
A03774-002,,,覐,
A03774-004,,,覚,
A03775,正,,覽,
A03775-001,,,覧,
A03776,正,,觀,
A03776-005,,,観,
A03776-007,,,覌,
A03777,正,,角,
A03777-002-2,,1,甪,
A03778,正,,解,
A03778-002,,1,觧,
A03779,正,,觴,
A03780,正,,觸,
A03780-004,,2,觕,
A03780-009,,1,触,
A03781,正,,言,
A03782,正,,計,
A03783,正,,訂,
A03784,正,,訃,
A03785,正,,記,
A03786,正,,訐,
A03787,正,,討,
A03788,正,,訌,
A03789,正,,訕,
A03790,正,,訊,
A03790-005,,1,訙,
A03791,正,2,託,
A03791-001,,1,侂,
A03792,正,,訓,
A03793,正,,訖,
A03794,正,,訪,
A03794-002,,1,昘,
A03795,正,,訝,
A03795-001,,1,迓,
A03796,正,,訣,
A03797,正,,訥,
A03797-003,,2,呐,
A03798,正,,許,
A03799,正,,設,
A03800,正,,訟,
A03800-005,,3,吅,
A03801,正,,訛,
A03801-002,,1,譌,
A03801-003,,1,吪,
A03802,正,,註,
A03803,正,,詠,
A03803-001,,,咏,
A03804,正,,評,
A03805,正,,詞,
A03806,正,2,証,
A03807,正,,詁,
A03808,正,,詔,
A03808-001,,1,詺,
A03809,正,,詛,
A03810,正,,詐,
A03811,正,,詆,
A03811-011,,1,呧,
